filepath,label
Audio_Speech_Actors_01-24\Actor_09\03-01-04-01-02-01-09.pt,4
Audio_Speech_Actors_01-24\Actor_09\03-01-04-01-02-02-09.pt,4
Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-01-01-09.pt,4
Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-01-02-09.pt,4
Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-02-01-09.pt,4
Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-02-02-09.pt,4
Audio_Speech_Actors_01-24\Actor_09\03-01-05-01-01-01-09.pt,5
Audio_Speech_Actors_01-24\Actor_09\03-01-05-01-02-02-09.pt,5
Audio_Speech_Actors_01-24\Actor_09\03-01-05-02-01-01-09.pt,5
Audio_Speech_Actors_01-24\Actor_09\03-01-05-02-02-01-09.pt,5
Audio_Speech_Actors_01-24\Actor_09\03-01-05-02-02-02-09.pt,5
Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-01-01-09.pt,6
Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-01-02-09.pt,6
Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-02-01-09.pt,6
Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-02-02-09.pt,6
Audio_Speech_Actors_01-24\Actor_09\03-01-06-02-01-01-09.pt,6
Audio_Speech_Actors_01-24\Actor_09\03-01-06-02-01-02-09.pt,6
Audio_Speech_Actors_01-24\Actor_09\03-01-06-02-02-01-09.pt,6
Audio_Speech_Actors_01-24\Actor_09\03-01-06-02-02-02-09.pt,6
Audio_Speech_Actors_01-24\Actor_09\03-01-07-01-01-01-09.pt,7
Audio_Speech_Actors_01-24\Actor_09\03-01-07-01-01-02-09.pt,7
Audio_Speech_Actors_01-24\Actor_09\03-01-07-02-01-01-09.pt,7
Audio_Speech_Actors_01-24\Actor_09\03-01-07-02-01-02-09.pt,7
Audio_Speech_Actors_01-24\Actor_09\03-01-07-02-02-01-09.pt,7
Audio_Speech_Actors_01-24\Actor_09\03-01-07-02-02-02-09.pt,7
Audio_Speech_Actors_01-24\Actor_09\03-01-08-01-01-01-09.pt,8
Audio_Speech_Actors_01-24\Actor_09\03-01-08-01-01-02-09.pt,8
Audio_Speech_Actors_01-24\Actor_09\03-01-08-01-02-01-09.pt,8
Audio_Speech_Actors_01-24\Actor_09\03-01-08-01-02-02-09.pt,8
Audio_Speech_Actors_01-24\Actor_09\03-01-08-02-01-01-09.pt,8
Audio_Speech_Actors_01-24\Actor_09\03-01-08-02-01-02-09.pt,8
Audio_Speech_Actors_01-24\Actor_09\03-01-08-02-02-02-09.pt,8
Audio_Speech_Actors_01-24\Actor_10\03-01-01-01-01-02-10.pt,1
Audio_Speech_Actors_01-24\Actor_10\03-01-01-01-02-02-10.pt,1
Audio_Speech_Actors_01-24\Actor_10\03-01-02-01-01-02-10.pt,2
Audio_Speech_Actors_01-24\Actor_10\03-01-02-01-02-01-10.pt,2
Audio_Speech_Actors_01-24\Actor_10\03-01-02-02-01-02-10.pt,2
Audio_Speech_Actors_01-24\Actor_10\03-01-02-02-02-01-10.pt,2
Audio_Speech_Actors_01-24\Actor_10\03-01-03-01-01-01-10.pt,3
Audio_Speech_Actors_01-24\Actor_10\03-01-03-01-02-02-10.pt,3
Audio_Speech_Actors_01-24\Actor_10\03-01-03-02-01-01-10.pt,3
Audio_Speech_Actors_01-24\Actor_10\03-01-03-02-01-02-10.pt,3
Audio_Speech_Actors_01-24\Actor_10\03-01-03-02-02-01-10.pt,3
Audio_Speech_Actors_01-24\Actor_10\03-01-04-01-01-02-10.pt,4
Audio_Speech_Actors_01-24\Actor_10\03-01-04-02-01-01-10.pt,4
Audio_Speech_Actors_01-24\Actor_10\03-01-04-02-01-02-10.pt,4
Audio_Speech_Actors_01-24\Actor_10\03-01-04-02-02-01-10.pt,4
Audio_Speech_Actors_01-24\Actor_10\03-01-04-02-02-02-10.pt,4
Audio_Speech_Actors_01-24\Actor_10\03-01-05-01-01-02-10.pt,5
Audio_Speech_Actors_01-24\Actor_10\03-01-05-01-02-01-10.pt,5
Audio_Speech_Actors_01-24\Actor_10\03-01-05-02-01-01-10.pt,5
Audio_Speech_Actors_01-24\Actor_10\03-01-05-02-02-02-10.pt,5
Audio_Speech_Actors_01-24\Actor_10\03-01-06-01-01-01-10.pt,6
Audio_Speech_Actors_01-24\Actor_10\03-01-06-01-02-01-10.pt,6
Audio_Speech_Actors_01-24\Actor_10\03-01-06-02-01-01-10.pt,6
Audio_Speech_Actors_01-24\Actor_10\03-01-06-02-01-02-10.pt,6
Audio_Speech_Actors_01-24\Actor_10\03-01-06-02-02-01-10.pt,6
Audio_Speech_Actors_01-24\Actor_10\03-01-06-02-02-02-10.pt,6
Audio_Speech_Actors_01-24\Actor_10\03-01-07-01-01-02-10.pt,7
Audio_Speech_Actors_01-24\Actor_10\03-01-07-01-02-02-10.pt,7
Audio_Speech_Actors_01-24\Actor_10\03-01-07-02-01-01-10.pt,7
Audio_Speech_Actors_01-24\Actor_10\03-01-07-02-02-02-10.pt,7
Audio_Speech_Actors_01-24\Actor_10\03-01-08-01-01-01-10.pt,8
Audio_Speech_Actors_01-24\Actor_10\03-01-08-01-01-02-10.pt,8
Audio_Speech_Actors_01-24\Actor_10\03-01-08-01-02-01-10.pt,8
Audio_Speech_Actors_01-24\Actor_10\03-01-08-01-02-02-10.pt,8
Audio_Speech_Actors_01-24\Actor_10\03-01-08-02-01-01-10.pt,8
Audio_Speech_Actors_01-24\Actor_10\03-01-08-02-02-01-10.pt,8
Audio_Speech_Actors_01-24\Actor_11\03-01-01-01-01-01-11.pt,1
Audio_Speech_Actors_01-24\Actor_11\03-01-01-01-01-02-11.pt,1
Audio_Speech_Actors_01-24\Actor_11\03-01-01-01-02-01-11.pt,1
Audio_Speech_Actors_01-24\Actor_11\03-01-02-01-01-01-11.pt,2
Audio_Speech_Actors_01-24\Actor_11\03-01-02-01-01-02-11.pt,2
Audio_Speech_Actors_01-24\Actor_11\03-01-02-01-02-01-11.pt,2
Audio_Speech_Actors_01-24\Actor_11\03-01-02-01-02-02-11.pt,2
Audio_Speech_Actors_01-24\Actor_11\03-01-02-02-01-01-11.pt,2
Audio_Speech_Actors_01-24\Actor_11\03-01-02-02-01-02-11.pt,2
Audio_Speech_Actors_01-24\Actor_11\03-01-02-02-02-01-11.pt,2
Audio_Speech_Actors_01-24\Actor_11\03-01-02-02-02-02-11.pt,2
Audio_Speech_Actors_01-24\Actor_11\03-01-03-01-01-01-11.pt,3
Audio_Speech_Actors_01-24\Actor_11\03-01-03-01-01-02-11.pt,3
Audio_Speech_Actors_01-24\Actor_11\03-01-03-01-02-02-11.pt,3
Audio_Speech_Actors_01-24\Actor_11\03-01-03-02-01-02-11.pt,3
Audio_Speech_Actors_01-24\Actor_11\03-01-03-02-02-01-11.pt,3
Audio_Speech_Actors_01-24\Actor_11\03-01-03-02-02-02-11.pt,3
Audio_Speech_Actors_01-24\Actor_11\03-01-04-01-01-01-11.pt,4
Audio_Speech_Actors_01-24\Actor_11\03-01-04-01-01-02-11.pt,4
Audio_Speech_Actors_01-24\Actor_11\03-01-04-02-01-01-11.pt,4
Audio_Speech_Actors_01-24\Actor_11\03-01-04-02-01-02-11.pt,4
Audio_Speech_Actors_01-24\Actor_11\03-01-05-01-01-02-11.pt,5
Audio_Speech_Actors_01-24\Actor_11\03-01-05-01-02-02-11.pt,5
Audio_Speech_Actors_01-24\Actor_11\03-01-05-02-01-01-11.pt,5
Audio_Speech_Actors_01-24\Actor_11\03-01-05-02-01-02-11.pt,5
Audio_Speech_Actors_01-24\Actor_11\03-01-05-02-02-02-11.pt,5
Audio_Speech_Actors_01-24\Actor_11\03-01-06-01-01-01-11.pt,6
Audio_Speech_Actors_01-24\Actor_11\03-01-06-01-01-02-11.pt,6
Audio_Speech_Actors_01-24\Actor_11\03-01-06-02-02-02-11.pt,6
Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-01-01-11.pt,7
Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-01-02-11.pt,7
Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-02-01-11.pt,7
Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-02-02-11.pt,7
Audio_Speech_Actors_01-24\Actor_11\03-01-07-02-01-01-11.pt,7
Audio_Speech_Actors_01-24\Actor_11\03-01-07-02-01-02-11.pt,7
Audio_Speech_Actors_01-24\Actor_11\03-01-07-02-02-01-11.pt,7
Audio_Speech_Actors_01-24\Actor_11\03-01-08-01-02-01-11.pt,8
Audio_Speech_Actors_01-24\Actor_11\03-01-08-01-02-02-11.pt,8
Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-01-01-11.pt,8
Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-01-02-11.pt,8
Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-02-01-11.pt,8
Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-02-02-11.pt,8
Audio_Speech_Actors_01-24\Actor_12\03-01-01-01-01-01-12.pt,1
Audio_Speech_Actors_01-24\Actor_12\03-01-01-01-02-01-12.pt,1
Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-01-01-12.pt,2
Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-01-02-12.pt,2
Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-02-01-12.pt,2
Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-02-02-12.pt,2
Audio_Speech_Actors_01-24\Actor_12\03-01-02-02-01-01-12.pt,2
Audio_Speech_Actors_01-24\Actor_12\03-01-02-02-01-02-12.pt,2
Audio_Speech_Actors_01-24\Actor_12\03-01-02-02-02-01-12.pt,2
Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-01-02-12.pt,3
Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-02-01-12.pt,3
Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-01-01-12.pt,3
Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-01-02-12.pt,3
Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-02-01-12.pt,3
Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-02-02-12.pt,3
Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-01-01-12.pt,4
Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-01-02-12.pt,4
Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-02-01-12.pt,4
Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-02-02-12.pt,4
Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-01-02-12.pt,4
Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-02-01-12.pt,4
Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-02-02-12.pt,4
Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-01-01-12.pt,5
Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-01-01-12.pt,5
Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-02-01-12.pt,5
Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-02-02-12.pt,5
Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-01-01-12.pt,6
Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-02-01-12.pt,6
Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-02-02-12.pt,6
Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-01-01-12.pt,6
Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-01-02-12.pt,6
Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-02-01-12.pt,6
Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-02-02-12.pt,6
Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-01-12.pt,7
Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-02-12.pt,7
Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-02-01-12.pt,7
Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-01-01-12.pt,7
Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-01-12.pt,7
Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-02-12.pt,7
Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-01-01-12.pt,8
Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-01-02-12.pt,8
Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-02-01-12.pt,8
Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-02-02-12.pt,8
Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-01-01-12.pt,8
Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-01-02-12.pt,8
Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-02-02-12.pt,8
Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-01-13.pt,1
Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-02-13.pt,1
Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-01-02-13.pt,2
Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-02-01-13.pt,2
Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-02-02-13.pt,2
Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-01-01-13.pt,2
Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-01-02-13.pt,2
Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-02-01-13.pt,2
Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-01-01-13.pt,3
Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-01-02-13.pt,3
Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-01-01-13.pt,3
Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-01-02-13.pt,3
Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-01-13.pt,4
Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-02-13.pt,4
Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-02-01-13.pt,4
Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-01-13.pt,4
Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-02-13.pt,4
Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-01-01-13.pt,5
Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-01-02-13.pt,5
Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-02-01-13.pt,5
Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-01-01-13.pt,5
Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-02-01-13.pt,5
Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-02-02-13.pt,5
Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-01-01-13.pt,6
Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-01-02-13.pt,6
Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-02-01-13.pt,6
Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-02-02-13.pt,6
Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-01-01-13.pt,6
Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-02-01-13.pt,6
Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-01-01-13.pt,7
Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-01-02-13.pt,7
Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-02-02-13.pt,7
Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-01-01-13.pt,7
Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-01-02-13.pt,7
Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-02-01-13.pt,7
Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-02-02-13.pt,7
Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-01-01-13.pt,8
Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-01-02-13.pt,8
Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-02-01-13.pt,8
Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-01-13.pt,8
Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-02-13.pt,8
Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-01-13.pt,8
Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-02-13.pt,8
Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-02-14.pt,1
Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-01-14.pt,1
Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-02-14.pt,1
Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-01-14.pt,2
Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-02-14.pt,2
Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-01-14.pt,2
Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-02-14.pt,2
Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-01-14.pt,2
Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-02-14.pt,2
Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-02-14.pt,2
Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-01-14.pt,3
Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-01-14.pt,3
Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-02-14.pt,3
Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-01-14.pt,3
Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-02-14.pt,3
Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-02-14.pt,3
Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-02-14.pt,4
Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-01-14.pt,4
Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-01-14.pt,4
Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-02-14.pt,4
Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-01-14.pt,4
Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-01-14.pt,5
Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-01-14.pt,5
Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-01-14.pt,5
Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-02-14.pt,5
Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-02-14.pt,6
Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-01-14.pt,6
Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-02-14.pt,6
Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-01-14.pt,6
Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-02-14.pt,6
Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-02-14.pt,6
Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-01-14.pt,7
Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-01-14.pt,7
Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-02-14.pt,7
Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-01-14.pt,7
Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-01-14.pt,7
Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-02-14.pt,7
Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-01-14.pt,8
Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-02-14.pt,8
Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-01-14.pt,8
Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-02-14.pt,8
Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-01-01-14.pt,8
Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-01-15.pt,1
Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-02-15.pt,1
Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-01-15.pt,1
Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-02-15.pt,1
Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-01-02-15.pt,2
Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-02-01-15.pt,2
Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-02-02-15.pt,2
Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-01-02-15.pt,2
Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-01-15.pt,3
Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-02-15.pt,3
Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-01-15.pt,3
Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-02-15.pt,3
Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-01-01-15.pt,3
Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-01-15.pt,3
Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-02-15.pt,3
Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-01-01-15.pt,4
Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-01-02-15.pt,4
Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-02-01-15.pt,4
Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-02-02-15.pt,4
Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-02-01-15.pt,4
Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-02-15.pt,5
Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-01-15.pt,5
Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-01-15.pt,5
Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-02-15.pt,5
Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-01-15.pt,5
Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-02-15.pt,5
Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-01-15.pt,6
Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-02-15.pt,6
Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-01-15.pt,6
Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-02-15.pt,6
Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-01-15.pt,6
Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-02-15.pt,6
Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-01-15.pt,6
Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-02-15.pt,6
Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-01-15.pt,7
Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-01-15.pt,7
Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-02-15.pt,7
Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-01-01-15.pt,7
Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-02-02-15.pt,7
Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-01-01-15.pt,8
Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-01-02-15.pt,8
Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-02-01-15.pt,8
Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-02-02-15.pt,8
Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-01-01-15.pt,8
Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-01-02-15.pt,8
Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-02-01-15.pt,8
Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-02-02-15.pt,8
Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-01-01-16.pt,1
Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-02-01-16.pt,1
Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-02-02-16.pt,1
Audio_Speech_Actors_01-24\Actor_16\03-01-02-01-01-02-16.pt,2
Audio_Speech_Actors_01-24\Actor_16\03-01-02-01-02-02-16.pt,2
Audio_Speech_Actors_01-24\Actor_16\03-01-02-02-01-01-16.pt,2
Audio_Speech_Actors_01-24\Actor_16\03-01-02-02-02-01-16.pt,2
Audio_Speech_Actors_01-24\Actor_16\03-01-02-02-02-02-16.pt,2
Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-01-01-16.pt,3
Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-01-02-16.pt,3
Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-02-01-16.pt,3
Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-02-02-16.pt,3
Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-01-01-16.pt,3
Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-02-01-16.pt,3
Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-02-02-16.pt,3
Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-01-01-16.pt,4
Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-01-02-16.pt,4
Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-02-02-16.pt,4
Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-01-01-16.pt,4
Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-01-02-16.pt,4
Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-02-01-16.pt,4
Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-02-02-16.pt,4
Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-01-01-16.pt,5
Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-01-02-16.pt,5
Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-02-01-16.pt,5
Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-02-02-16.pt,5
Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-01-01-16.pt,5
Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-01-02-16.pt,5
Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-02-01-16.pt,5
Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-02-02-16.pt,5
Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-01-01-16.pt,6
Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-02-01-16.pt,6
Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-02-02-16.pt,6
Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-01-01-16.pt,6
Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-01-02-16.pt,6
Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-01-01-16.pt,7
Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-01-02-16.pt,7
Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-02-01-16.pt,7
Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-02-02-16.pt,7
Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-01-01-16.pt,7
Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-02-01-16.pt,7
Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-01-01-16.pt,8
Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-01-02-16.pt,8
Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-02-01-16.pt,8
Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-01-01-16.pt,8
Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-02-01-16.pt,8
Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-02-02-16.pt,8
Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-02-01-17.pt,1
Audio_Speech_Actors_01-24\Actor_17\03-01-02-01-01-01-17.pt,2
Audio_Speech_Actors_01-24\Actor_17\03-01-02-01-02-01-17.pt,2
Audio_Speech_Actors_01-24\Actor_17\03-01-02-02-01-01-17.pt,2
Audio_Speech_Actors_01-24\Actor_17\03-01-02-02-01-02-17.pt,2
Audio_Speech_Actors_01-24\Actor_17\03-01-02-02-02-01-17.pt,2
